2026-09-13 17:11:30.268 DEBUG  [D6AD11\D1D462]   Net 'BOOT_n' has 2 incomplete(s)
2026-09-13 17:11:30.268 DEBUG  [D6AD11\D1D462]   Net 'EPD_CS' has 1 incomplete(s)
2026-09-13 17:11:30.268 DEBUG  [D6AD11\D1D462]   Net 'EPD_DC' has 1 incomplete(s)
2026-09-13 17:11:30.268 DEBUG  [D6AD11\D1D462]   Net 'EPD_RST' has 1 incomplete(s)
2026-09-13 17:11:30.268 DEBUG  [D6AD11\D1D462]   Net 'NFC_VEH' has 1 incomplete(s)
2026-09-13 17:11:30.268 DEBUG  [D6AD11\D1D462]   Net 'NFC_AC1' has 2 incomplete(s)
2026-09-13 17:11:30.268 DEBUG  [D6AD11\D1D462]   Net 'EPD_GDR' has 1 incomplete(s)
2026-09-13 17:11:30.268 DEBUG  [D6AD11\D1D462]   Net 'EPD_RESE' has 1 incomplete(s)
2026-09-13 17:11:30.268 DEBUG  [D6AD11\D1D462]   Net 'EPD_VSH2' has 1 incomplete(s)
2026-09-13 17:11:30.268 DEBUG  [D6AD11\D1D462]   Net 'EPD_VCI' has 2 incomplete(s)
2026-09-13 17:11:30.268 DEBUG  [D6AD11\D1D462]   Net 'EPD_VSH1' has 1 incomplete(s)
2026-09-13 17:11:30.268 DEBUG  [D6AD11\D1D462]   Net 'EPD_VGH' has 2 incomplete(s)
2026-09-13 17:11:30.268 DEBUG  [D6AD11\D1D462]   Net 'EPD_VSL' has 1 incomplete(s)
2026-09-13 17:11:30.268 DEBUG  [D6AD11\D1D462]   Net 'EPD_VGL' has 2 incomplete(s)
2026-09-13 17:11:30.268 DEBUG  [D6AD11\D1D462]   Net 'EPD_PUMP' has 1 incomplete(s)
2026-09-13 17:11:31.180 ERROR  Cannot invoke "app.freerouting.board.searchtree.SearchTreeObject.shapeLayer(int)" because "currentObject" is null
java.lang.NullPointerException: Cannot invoke "app.freerouting.board.searchtree.SearchTreeObject.shapeLayer(int)" because "currentObject" is null
	at app.freerouting.board.searchtree.ShapeSearchTree.overlappingTreeEntries(ShapeSearchTree.java:410)
	at app.freerouting.board.searchtree.ShapeSearchTree.overlappingObjects(ShapeSearchTree.java:358)
	at app.freerouting.board.searchtree.ShapeSearchTree.overlappingObjects(ShapeSearchTree.java:372)
	at app.freerouting.board.facade.BasicBoard.overlappingObjects(BasicBoard.java:919)
	at app.freerouting.board.model.items.ConductionArea.ensureDetailedFillCache(ConductionArea.java:135)
	at app.freerouting.board.model.items.ConductionArea.getDetailedFillArea(ConductionArea.java:108)
	at app.freerouting.gui.rendering.BoardRenderer.renderConductionArea(BoardRenderer.java:600)
	at app.freerouting.gui.rendering.BoardRenderer.renderItem(BoardRenderer.java:329)
	at app.freerouting.gui.rendering.BoardRenderer.draw(BoardRenderer.java:76)
	at app.freerouting.gui.workspace.controllers.GuiBoardPresentationController.draw(GuiBoardPresentationController.java:117)
	at app.freerouting.gui.workspace.GuiBoardManager.draw(GuiBoardManager.java:537)
	at app.freerouting.gui.board.BoardPanel.paintComponent(BoardPanel.java:615)
	at java.desktop/javax.swing.JComponent.paint(Unknown Source)
	at java.desktop/javax.swing.JComponent.paintToOffscreen(Unknown Source)
	at java.desktop/javax.swing.BufferStrategyPaintManager.paint(Unknown Source)
	at java.desktop/javax.swing.RepaintManager.paint(Unknown Source)
	at java.desktop/javax.swing.JComponent._paintImmediately(Unknown Source)
	at java.desktop/javax.swing.JComponent.paintImmediately(Unknown Source)
	at java.desktop/javax.swing.RepaintManager.paintDirtyRegions(Unknown Source)
